region,city,date,organizer,topic,participants_registered,participants_actual
Nordrhein-Westfalen,Duisburg,2022-03-12,,Friedensdemo Duisburg Ukraine Krieg,2500.0,
Nordrhein-Westfalen,Duisburg,2022-03-14,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,300.0,
Nordrhein-Westfalen,Duisburg,2022-03-14,,Impfmücken gegen Impflücken,100.0,
Nordrhein-Westfalen,Duisburg,2022-03-14,,Gegen jede imperialistische Agression - Kampf der Weltkrieggefahr,75.0,
Nordrhein-Westfalen,Duisburg,2022-03-14,,Frieden für die Ukraine,1200.0,
Nordrhein-Westfalen,Duisburg,2022-03-16,,15 Minuten für den Frieden; Anlass: Ukraine-Konflikt,200.0,
Nordrhein-Westfalen,Duisburg,2022-03-16,,PKK von der EU-Terrorliste streichen,20.0,
Nordrhein-Westfalen,Duisburg,2022-03-19,,Freilassung von Julian Assange,100.0,
Nordrhein-Westfalen,Duisburg,2022-03-19,,Gegen den Verkauf von lebenden Tieren ,10.0,
Nordrhein-Westfalen,Duisburg,2022-03-20,,Keine zusätzliche Auskiesung in Duisburg Homberg Streichung aus dem Regionalplan Entwurf!,22.0,
Nordrhein-Westfalen,Duisburg,2022-03-21,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,300.0,
Nordrhein-Westfalen,Duisburg,2022-03-21,,Gegen jede imperialistische Agression - Kampf der Weltkrieggefahr,75.0,
Nordrhein-Westfalen,Duisburg,2022-03-21,,Kurdische Neujahrsfest Newroz,200.0,
Nordrhein-Westfalen,Duisburg,2022-03-23,,Titel: 15 Minuten für den Frieden; Anlass: Ukraine-Konflikt,200.0,
Nordrhein-Westfalen,Duisburg,2022-03-25,,Globaler Klimastreik,500.0,
Nordrhein-Westfalen,Duisburg,2022-03-25,,Demonstration für den Weltfrieden - Reaktion auf den völkerrechtswidrigen Angriff auf die Ukraine,750.0,
Nordrhein-Westfalen,Duisburg,2022-03-26,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-03-26,,"Wir machen aufmerksam auf Hausverbote gegen Mitmenschen mit med. gültiger Maskenbefreieung, sowie deren Ausschluß vom Lebensmitteleinkauf",10.0,
Nordrhein-Westfalen,Duisburg,2022-03-26,,PKK von der EU-Terrorliste streichen,15.0,
Nordrhein-Westfalen,Duisburg,2022-03-27,,Gegen die Tierhaltung des Circus Probst,10.0,
Nordrhein-Westfalen,Duisburg,2022-03-28,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,350.0,
Nordrhein-Westfalen,Duisburg,2022-03-28,,Gegen jede imperialistische Agression - Kampf der Weltkrieggefahr,75.0,
Nordrhein-Westfalen,Duisburg,2022-03-28,,Gegen die wachsende Kriegsgefahr die die Welt an den Abgrund führt! Stoppt die „Querdenker“ und den fahrlässigen Umgang mit der Gesundheit aller! ,35.0,
Nordrhein-Westfalen,Duisburg,2022-03-28,,Kritik an Missständen in der Massentierhaltung,10.0,
Nordrhein-Westfalen,Duisburg,2022-03-30,,Keine Osttangente! Für eine echte Verkehrswende!,200.0,
Nordrhein-Westfalen,Duisburg,2022-03-30,,15 Minuten für den Frieden; Anlass: Ukraine-Konflikt,150.0,
Nordrhein-Westfalen,Duisburg,2022-03-31,,Tag der Sichtbarkeit von transgeschlechtlichen Personen,12.0,
Nordrhein-Westfalen,Duisburg,2022-03-31,,Gegen die Osttangente,7.0,
Nordrhein-Westfalen,Duisburg,2022-03-31,,Ratssitzung Rat der Stadt Duisburg u.a. Protest gegen die geplante Osttangente,35.0,
Nordrhein-Westfalen,Duisburg,2022-04-01,,"Friedenslauf ""European Peace Run"" mit Demo - Frieden für die Ukraine",1500.0,
Nordrhein-Westfalen,Duisburg,2022-04-01,,Unsere Solidarität gegen ihre Repressionen,40.0,
Nordrhein-Westfalen,Duisburg,2022-04-01,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-04-02,,BassGegenHass Gegen Krieg und für Frieden auf der Welt,150.0,
Nordrhein-Westfalen,Duisburg,2022-04-02,,Freilassung von Abdullah Öcalan,50.0,
Nordrhein-Westfalen,Duisburg,2022-04-02,,Freilassung von Julian Assange,10.0,
Nordrhein-Westfalen,Duisburg,2022-04-04,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,350.0,
Nordrhein-Westfalen,Duisburg,2022-04-04,,Gegen die wachsende Kriegsgefahr die die Welt an den Abgrund führt! Stoppt die „Querdenker“ und den fahrlässigen Umgang mit der Gesundheit aller! ,35.0,
Nordrhein-Westfalen,Duisburg,2022-04-06,,15 Minuten für den Frieden; Anlass: Ukraine-Konflikt,150.0,
Nordrhein-Westfalen,Duisburg,2022-04-06,,Freie Impfentscheidung,20.0,
Nordrhein-Westfalen,Duisburg,2022-04-07,,Elly against War,1000.0,
Nordrhein-Westfalen,Duisburg,2022-04-07,,Frieden im Herzen/ Gegen Hass und Gewalt für Frieden und Nächstenliebe,20.0,
Nordrhein-Westfalen,Duisburg,2022-04-07,,Tarifrunde öffentlicher Dienst,375.0,
Nordrhein-Westfalen,Duisburg,2022-04-08,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-04-08,,"Krieg in der Ukraine, Solidaritätsveranstaltung durch Stellen eines Peace-Zeichens",250.0,
Nordrhein-Westfalen,Duisburg,2022-04-09,,Wo sind die Wurzeln unserer christlichen Grundwerte?,20.0,
Nordrhein-Westfalen,Duisburg,2022-04-11,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,150.0,
Nordrhein-Westfalen,Duisburg,2022-04-11,,Gegen die wachsende Kriegsgefahr die die Welt an den Abgrund führt! Stoppt die „Querdenker“ und den fahrlässigen Umgang mit der Gesundheit aller!,35.0,
Nordrhein-Westfalen,Duisburg,2022-04-13,,15 Minuten für den Frieden; Anlass: Ukraine-Konflikt,150.0,
Nordrhein-Westfalen,Duisburg,2022-04-16,,Ostermarsch,135.0,
Nordrhein-Westfalen,Duisburg,2022-04-18,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,350.0,
Nordrhein-Westfalen,Duisburg,2022-04-18,,Gegen die wachsende Kriegsgefahr die die Welt an den Abgrund führt! Stoppt die „Querdenker“ und den fahrlässigen Umgang mit der Gesundheit aller!,35.0,
Nordrhein-Westfalen,Duisburg,2022-04-20,,15 Minuten für den Frieden; Anlass: Ukraine-Konflikt,150.0,
Nordrhein-Westfalen,Duisburg,2022-04-20,,Zentrale Landtagswahlkundgebung Duisburg,150.0,
Nordrhein-Westfalen,Duisburg,2022-04-21,,Krieg in der Ukraine. ,12.0,
Nordrhein-Westfalen,Duisburg,2022-04-21,,Bombardierung von Kurdistan durch die türkische Armee und ihre Verbündeten,40.0,
Nordrhein-Westfalen,Duisburg,2022-04-22,,Osterprozession,500.0,
Nordrhein-Westfalen,Duisburg,2022-04-23,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-04-23,,Dyke* Mach: Aktion zum Tag der Lesbischen Sichtbarkeit,50.0,
Nordrhein-Westfalen,Duisburg,2022-04-25,,"Gegen die systematische Unterdrückung und Ausbeutung der Menschen
durch die Regierung. Gegen die Verstöße gegen das Menschenrecht
und das Grundgesetz",275.0,
Nordrhein-Westfalen,Duisburg,2022-04-25,,Gegen die wachsende Kriegsgefahr die die Welt an den Abgrund führt! Stoppt die „Querdenker“ und den fahrlässigen Umgang mit der Gesundheit aller!,35.0,
Nordrhein-Westfalen,Duisburg,2022-04-26,,Elly against War,1000.0,
Nordrhein-Westfalen,Duisburg,2022-04-27,,15 Minuten für den Frieden; Anlass: Ukraine-Konflikt,150.0,
Nordrhein-Westfalen,Duisburg,2022-04-28,,Baustelle Bildung,50.0,
Nordrhein-Westfalen,Duisburg,2022-04-28,,Der Angriffskrieg der Türkei gegen die kurd. Freiheitsbewegung in Südkurdistan. (Nordirak),20.0,
Nordrhein-Westfalen,Duisburg,2022-04-29,,"Hoffnung durch Glaube, Gegen Hass und Gewalt für Freiden und Nächstenliebe",10.0,
Nordrhein-Westfalen,Duisburg,2022-04-29,,Gegen Krieg - Jürgen Todenhöfer berichtet über den Ukraine-Krieg und bezieht Stellung,200.0,
Nordrhein-Westfalen,Duisburg,2022-04-30,,"Hoffnung durch Glaube, Gegen Hass und Gewalt für Freiden und Nächstenliebe",10.0,
Nordrhein-Westfalen,Duisburg,2022-04-30,,Arbeiter:innenrechte,100.0,
Nordrhein-Westfalen,Duisburg,2022-05-01,,1. Mai 2021 - Tag der Arbeit,30.0,
Nordrhein-Westfalen,Duisburg,2022-05-01,,1. Mai 2021 - Tag der Arbeit,,
Nordrhein-Westfalen,Duisburg,2022-05-01,,1. Mai 2021 - Tag der Arbeit,,
Nordrhein-Westfalen,Duisburg,2022-05-01,,1. Mai 2021 - Tag der Arbeit,,
Nordrhein-Westfalen,Duisburg,2022-05-01,,1. Mai 2021 - Tag der Arbeit,3000.0,
Nordrhein-Westfalen,Duisburg,2022-05-01,,"1. Mai 2022 -Stoppt die
imperialistischen Kriege - weltweit!",60.0,
Nordrhein-Westfalen,Duisburg,2022-05-02,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,275.0,
Nordrhein-Westfalen,Duisburg,2022-05-02,,"Hoffnung durch Glaube, Gegen Hass und Gewalt für Freiden und Nächstenliebe",10.0,
Nordrhein-Westfalen,Duisburg,2022-05-03,,"Hoffnung durch Glaube, Gegen Hass und Gewalt für Freiden und Nächstenliebe",10.0,
Nordrhein-Westfalen,Duisburg,2022-05-03,,"Corona Information
Bildergalerie in der Fusgängerzone",,
Nordrhein-Westfalen,Duisburg,2022-05-04,,"Hoffnung durch Glaube, Gegen Hass und Gewalt für Freiden und Nächstenliebe",10.0,
Nordrhein-Westfalen,Duisburg,2022-05-04,,Hochfeld solidarisch – Gegen Zwangsräumungen und Verdrängung,20.0,
Nordrhein-Westfalen,Duisburg,2022-05-04,,Tarifrunde Sozial- und Erziehungsdienste,375.0,
Nordrhein-Westfalen,Duisburg,2022-05-04,,15 Minuten für den Frieden; Anlass: Ukraine-Konflikt,70.0,
Nordrhein-Westfalen,Duisburg,2022-05-05,,"Kundgebung zum Thema ""Steigende Mieten""",15.0,
Nordrhein-Westfalen,Duisburg,2022-05-06,,Demo anlässlich der anstehenden Landtagswahlen,500.0,
Nordrhein-Westfalen,Duisburg,2022-05-06,,"Landtagswahl
Krieg in der Ukraine",50.0,
Nordrhein-Westfalen,Duisburg,2022-05-06,,Gegen die Tierhaltung des Circus Traber,10.0,
Nordrhein-Westfalen,Duisburg,2022-05-06,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-05-07,,Mai 1945 - Mai 2022 Jahrestag der Befreiung vom Hitlerfaschismus,30.0,
Nordrhein-Westfalen,Duisburg,2022-05-07,,Empty the Tanks 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-05-07,,Wir sprechen über Jesus,3.0,
Nordrhein-Westfalen,Duisburg,2022-05-07,,Situation von Frauen im Krieg,12.0,
Nordrhein-Westfalen,Duisburg,2022-05-08,,8. Mai Tag der Befreiung vom Faschismus,100.0,
Nordrhein-Westfalen,Duisburg,2022-05-09,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,275.0,
Nordrhein-Westfalen,Duisburg,2022-05-09,,Gegen die wachsende Kriegsgefahr die die Welt an den Abgrund führt! Stoppt die „Querdenker“ und den fahrlässigen Umgang mit der Gesundheit aller!,35.0,
Nordrhein-Westfalen,Duisburg,2022-05-11,,“Von hier an Zukunft” Kundgebung zur Landtagswahl NRW 2022 mit der GRÜNEN Spitzenkandidatin Mona Neubaur,250.0,
Nordrhein-Westfalen,Duisburg,2022-05-11,,15 Minuten für den Frieden; Anlass: Ukraine-Konflikt,70.0,
Nordrhein-Westfalen,Duisburg,2022-05-13,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-05-14,,Wir sprechen über Jesus,3.0,
Nordrhein-Westfalen,Duisburg,2022-05-15,,"VON HEIR AN GRÜN!
Infromationen zur Landtagswahl NRW",70.0,
Nordrhein-Westfalen,Duisburg,2022-05-15,,"KIDICAL MASS, Kinder aus Rad. Fahrraddemo mit und für Kinder und Jugendliche",400.0,
Nordrhein-Westfalen,Duisburg,2022-05-15,,"KIDICAL MASS, Fahrrad-Demo mit und für Kinder und Jugendliche",50.0,
Nordrhein-Westfalen,Duisburg,2022-05-15,,"KIDICAL MASS, Fahrrad-Demo mit und für Kinder und Jugendliche",50.0,
Nordrhein-Westfalen,Duisburg,2022-05-15,,"KIDICAL MASS, Fahrrad-Demo mit und für Kinder und Jugendliche",50.0,
Nordrhein-Westfalen,Duisburg,2022-05-16,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,80.0,
Nordrhein-Westfalen,Duisburg,2022-05-18,,Ride of Silence,50.0,
Nordrhein-Westfalen,Duisburg,2022-05-20,,Demo anlässlich der Public Climate School,200.0,
Nordrhein-Westfalen,Duisburg,2022-05-21,,"Informationen anlässlich Seenotrettung und der gerichtlichen Vorverhandlugnen gegen die Crew des Rettungsschiffes ""Juventa""",30.0,
Nordrhein-Westfalen,Duisburg,2022-05-21,,Wir sprechen über Jesus,3.0,
Nordrhein-Westfalen,Duisburg,2022-05-23,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,80.0,
Nordrhein-Westfalen,Duisburg,2022-05-23,,Stoppt die imperialistischen Kriege- sofort- weltweit!!,40.0,
Nordrhein-Westfalen,Duisburg,2022-05-24,,Rechte von LGBTI+,15.0,
Nordrhein-Westfalen,Duisburg,2022-05-25,,Gegen Zwangsräumung und Verdrängung,65.0,
Nordrhein-Westfalen,Duisburg,2022-05-27,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-05-28,,Wir sprechen über Jesus,3.0,
Nordrhein-Westfalen,Duisburg,2022-05-30,,BIAFRA Freiheit / HEIDEN Tag,50.0,
Nordrhein-Westfalen,Duisburg,2022-05-30,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,80.0,
Nordrhein-Westfalen,Duisburg,2022-05-31,,Vernichtungskrieg der Türkei gegen Kurden im Irak und Syrien / Angrief der Türkischearme in südKurdistan,50.0,
Nordrhein-Westfalen,Duisburg,2022-05-31,,Kundgebung im Rahmen der Tarifrunde 2022 in der Eisen- und Stahlindustrie,100.0,
Nordrhein-Westfalen,Duisburg,2022-06-01,,Angriff Turkische jets gegen Nord Syrien und Kurden - Gegen krieg und für frieden,6.0,
Nordrhein-Westfalen,Duisburg,2022-06-02,,Kundgebung im Rahmen der Tarifrunde 2022 in der Eisen- und Stahlindustrie,1500.0,
Nordrhein-Westfalen,Duisburg,2022-06-04,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-06-04,,Gegen Krieg und Aufrüstung,7.0,
Nordrhein-Westfalen,Duisburg,2022-06-06,,"Gegen die systematische Unterdruckung und Ausbeutung der Menschen
durch die Regierung. Gegen die Verstofle gegen das Menschenrecht
und das Grundgesetz.",80.0,
Nordrhein-Westfalen,Duisburg,2022-06-09,,Kundgebung im Rahmen der Tarifrunde 2022 in der Eisen- und Stahlindustrie,5000.0,
Nordrhein-Westfalen,Duisburg,2022-06-10,,"Mahnwache für geplante Baumfällungen auf der Wedauer Straße in Bezug auf eine
Straßensanierung ",75.0,
Nordrhein-Westfalen,Duisburg,2022-06-10,,Freilassung von Julian Assange,10.0,
Nordrhein-Westfalen,Duisburg,2022-06-11,,"Aktionstag ""Keine 100 Milliarden für die Bundeswehr""",30.0,
Nordrhein-Westfalen,Duisburg,2022-06-13,,"2. Offenlage des Bauprojektes ""Rahmerbuschfeöld""",25.0,
Nordrhein-Westfalen,Duisburg,2022-06-13,,Schutz der Platanen auf der Wedauer Straße!,50.0,
Nordrhein-Westfalen,Duisburg,2022-06-13,,"Gegen die systematische Unterdruckung und Ausbeutung der Menschen
durch die Regierung. Gegen die Verstofle gegen das Menschenrecht
und das Grundgesetz.",80.0,
Nordrhein-Westfalen,Duisburg,2022-06-13,,Kundgebung im Rahmen der Tarifrunde 2022 in der Eisen- und Stahlindustrie,1000.0,
Nordrhein-Westfalen,Duisburg,2022-06-13,,Kundgebung im Rahmen der Tarifrunde 2022 in der Eisen- und Stahlindustrie,200.0,
Nordrhein-Westfalen,Duisburg,2022-06-13,,Kundgebung im Rahmen der Tarifrunde 2022 in der Eisen- und Stahlindustrie,900.0,
Nordrhein-Westfalen,Duisburg,2022-06-17,,Streikveranstaltung Handel (Ikea Duisburg),30.0,
Nordrhein-Westfalen,Duisburg,2022-06-18,,Gedenken an Internationalist:innen,175.0,
Nordrhein-Westfalen,Duisburg,2022-06-18,,Kunst und Musik verbindet - Gegen Hass und Gewalt für Frieden und Nächstenliebe,20.0,
Nordrhein-Westfalen,Duisburg,2022-06-19,,"KIDICAL MASS, Fahrrad-Demo mit und für Kinder und Jugendliche",75.0,
Nordrhein-Westfalen,Duisburg,2022-06-20,,"Die Krise der Tafel und die Verelendung
Armutsentwicklung in Deutschland",35.0,
Nordrhein-Westfalen,Duisburg,2022-06-20,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,120.0,
Nordrhein-Westfalen,Duisburg,2022-06-21,,Stop G7! Kein Fussbreit den Kriegstreibern,50.0,
Nordrhein-Westfalen,Duisburg,2022-06-25,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-06-27,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-06-27,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,,
Nordrhein-Westfalen,Duisburg,2022-06-28,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-06-29,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-06-30,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-06-30,,Leave No One Behind,12.0,
Nordrhein-Westfalen,Duisburg,2022-07-01,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-01,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-07-02,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-02,,Mahnwache  UNTERSCHRIFT Sammlung   Aufhebung des PKK verbot und Freilassung politisch gefangenen und journalistisch,7.0,
Nordrhein-Westfalen,Duisburg,2022-07-02,,Sichere Abtreibungen für alle,12.0,
Nordrhein-Westfalen,Duisburg,2022-07-03,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-04,,"Berufskranke im Bergbau, Info Tisch zur Werbung für die Montagsdemo ab 16.00 Uhr ab 17.30 Uhr Teilnahme an der Montagsdemo. Thema: Stoppt die Militarisierung und den imperi-alistischen Krieg",35.0,
Nordrhein-Westfalen,Duisburg,2022-07-04,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-04,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,120.0,
Nordrhein-Westfalen,Duisburg,2022-07-05,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-06,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-07,,"Weltfrauenkonferenz der Basisfrauen in Tunis, Tunesien vom 03. bis 10. September 2022",50.0,
Nordrhein-Westfalen,Duisburg,2022-07-07,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-07,,gegen LGBTI+ Diskriminierung,100.0,
Nordrhein-Westfalen,Duisburg,2022-07-08,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-08,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-07-09,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-09,,"Konferenz zum Leben mit HIV - Positive Begegnungen. 
Demonstration zur Entsigmatisierung von Menschen mit HIV.
Unter dem Motto ""Sichtbar, Streitbar, Stark“ zeigt die Community Gesicht.",175.0,
Nordrhein-Westfalen,Duisburg,2022-07-10,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-11,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-11,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,120.0,
Nordrhein-Westfalen,Duisburg,2022-07-12,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-13,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-14,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-14,,Solidarität mit den Frauen in Kurdistan,12.0,
Nordrhein-Westfalen,Duisburg,2022-07-15,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-15,,"Hoffnung durch Glaube, Gegen Hass und Gewalt für Freiden und Nächstenliebe",10.0,
Nordrhein-Westfalen,Duisburg,2022-07-16,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-16,,"Hoffnung durch Glaube, Gegen Hass und Gewalt für Freiden und Nächstenliebe",10.0,
Nordrhein-Westfalen,Duisburg,2022-07-17,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-18,,Kundgebung zu aktuellen Entwicklungen,35.0,
Nordrhein-Westfalen,Duisburg,2022-07-18,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-18,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,120.0,
Nordrhein-Westfalen,Duisburg,2022-07-19,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-19,,Gerechtigkeit für die Opfer von IS Terror und Frieden in Syrien,35.0,
Nordrhein-Westfalen,Duisburg,2022-07-20,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-21,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-22,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-23,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-24,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-25,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-25,,Freie Impfentscheidung. Freies Leben ohne Maßnahmen. Für Normalität unserer Kinder,80.0,
Nordrhein-Westfalen,Duisburg,2022-07-26,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-26,,Tierrechtsaktivismus in Unterwäsche,5.0,
Nordrhein-Westfalen,Duisburg,2022-07-27,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-28,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-28,,Frauenmorde stoppen!“,12.0,
Nordrhein-Westfalen,Duisburg,2022-07-29,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-30,,"Christopher-Street-Day 2022 
Demonstration für Akzeptanz und Toleranz",500.0,
Nordrhein-Westfalen,Duisburg,2022-07-30,,Operation Freiheit für die Delfine im Duisburger Zoo 2022,10.0,
Nordrhein-Westfalen,Duisburg,2022-07-30,,Tierrechte Veganismus,17.0,
Nordrhein-Westfalen,Duisburg,2022-07-30,,Internationaler Tag gegen Menschenhandel,30.0,
Nordrhein-Westfalen,Duisburg,2022-07-30,,"Corona Information
Bildergalerie in der Fußgängerzone",7.0,
Nordrhein-Westfalen,Duisburg,2022-07-30,,"Stoppt die Verfolgung von Falun Gong und den Organraub an lebenden Falun Gong Praktizierende in China, Falun Dafa ist Gut, der KPC (Kommunischtiche Partei Chinas) ein Ende Setzen.",8.0,
