	event_date	year	month	day	weekday	disorder_type	event_type	sub_event_type	actor1	assoc_actor_1	inter1	actor2	assoc_actor_2	inter2	interaction	civilian_targeting	location	latitude	longitude	source	source_scale	label	category	class	name	notes11	notes	fatalities	timestamp	population_1km	crowd_size_class	crowd_size	crowd_size_w_n	with_vehicles
119	2023-10-28	2023	10	28	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	DKP: German Communist Party	6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		War / Peace	International	 Solidarity with Palastine / Peace	during the afternoon, around 280 people, including some carrying DKP flags, gathered spontaneously at Alexanderplatz in Berlin - Mitte for a pro-Palestine demonstration and to call for peace in the Middle East. They called for an end to what they claim to be a genocide. The police authorized the protest but limited it to 10 minutes. One placard also called for peace with Russia amid the Ukraine war.	On 28 October 2023, during the afternoon, around 280 people, including some carrying DKP flags, gathered spontaneously at Alexanderplatz in Berlin - Mitte for a pro-Palestine demonstration and to call for peace in the Middle East. They called for an end to what they claim to be a genocide. The police authorized the protest but limited it to 10 minutes. One placard also called for peace with Russia amid the Ukraine war.	0	1699385315	23736	4	280.0	280	
120	2023-10-28	2023	10	28	Sat	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Friedrichshain-Kreuzberg	52.501	13.4403	Der Tagesspiegel	Subnational		War / Peace	International	Global South United / Solidarity with Palastine	around 11,000 (according to the police) people demonstrated from Oranienplatz to Puschkinallee in Berlin - Friedrichshain-Kreuzberg under the motto 'Global South United' to denounce Israelis attacks in the Gaza Strip. Around 5 people climbed onto the subway bridge between Gorlitzer Bahnhof and Schlesisches Tor and set off pyrotechnics. According to the director of the German Journalists' Union, a group of press photographers had been 'aggressively pushed away' by police officers at the beginning of the demonstration.	On 28 October 2023, around 11,000 (according to the police) people demonstrated from Oranienplatz to Puschkinallee in Berlin - Friedrichshain-Kreuzberg under the motto 'Global South United' to denounce Israelis attacks in the Gaza Strip. Around 5 people climbed onto the subway bridge between Gorlitzer Bahnhof and Schlesisches Tor and set off pyrotechnics. According to the director of the German Journalists' Union, a group of press photographers had been 'aggressively pushed away' by police officers at the beginning of the demonstration.	0	1699385315	11620	9	11000.0	11000	
121	2023-10-28	2023	10	28	Sat	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Last Generation (Germany); Scientist Rebellion; BUND: German Federation for the Environment and Nature Conservation; XR: Extinction Rebellion	6	Police Forces of Germany (2021-)		1	16		Berlin - Mitte	52.5177	13.4024	Markische Allgemeine; Ostsee Zeitung	National		Environment	Anthropocene	Last Generation / Extinction Rebellion / Scientist Rebellion / BUND / exit fossil fuels	at the call of Last Generation, between up to 600 (according to the police) and more than 1,000 (according to organizers), people, including members of Extinction Rebellion, Scientist Rebellion and BUND, staged a protest at the 17. Juni Street at the Victory Column in Berlin - Mitte to call for an exit from fossil fuel, with some gluing themselves to the street and being physically removed by the police. Between 60 and 154 members of Last Generation later gathered to block the street, gluing themselves to the road. Police officers intervened physically to remove the demonstrators from the street.	On 28 October 2023, at the call of Last Generation, between up to 600 (according to the police) and more than 1,000 (according to organizers), people, including members of Extinction Rebellion, Scientist Rebellion and BUND, staged a protest at the 17. Juni Street at the Victory Column in Berlin - Mitte to call for an exit from fossil fuel, with some gluing themselves to the street and being physically removed by the police. Between 60 and 154 members of Last Generation later gathered to block the street, gluing themselves to the road. Police officers intervened physically to remove the demonstrators from the street.	0	1700602882	23736	5	800.0	800	
122	2023-10-27	2023	10	27	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)		6			0	60		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		War / Peace	International	 Solidarity with Palastine	at the call of Generation Palestine, around 50 people gathered, despite the ban, at Alexanderplatz in Berlin - Mitte for a pro-Palestine protest and to denounce the situation of Palestinian children in Gaza.	On 27 October 2023, at the call of Generation Palestine, around 50 people gathered, despite the ban, at Alexanderplatz in Berlin - Mitte for a pro-Palestine protest and to denounce the situation of Palestinian children in Gaza.	0	1698774968	23736	2	50.0	50	
123	2023-10-27	2023	10	27	Fri	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Markische Allgemeine	National		Environment	Anthropocene	Last Generation	members of Last Generation staged a protest by blocking traffic around the A100 highway near Dreieck Charlottenburg and in the area of Kurfurstendamm and Joachimsthaler Street in Berlin - Charlottenburg-Wilmersdorf to call for climate protection.	On 27 October 2023, members of Last Generation staged a protest by blocking traffic around the A100 highway near Dreieck Charlottenburg and in the area of Kurfurstendamm and Joachimsthaler Street in Berlin - Charlottenburg-Wilmersdorf to call for climate protection.	0	1699385315	5204	3	200.0	NaN	
124	2023-10-27	2023	10	27	Fri	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2021-)		1	15		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		War / Peace	International	 Solidarity with Palastine	during the night, around 100 people gathered spontaneously at the Brandenburg Gate in Berlin - Mitte for a pro-Palestine demonstration. When police officers tried to disperse the demonstration, and arrest demonstrators, scuffles broke out. Police officers used tear gas against a group of around 10 people who tried to intervene during an arrest around midnight. Around 70 people were arrested at Schadowstrasse. One officer was slightly injured to the arm.	On 27 October 2023, during the night, around 100 people gathered spontaneously at the Brandenburg Gate in Berlin - Mitte for a pro-Palestine demonstration. When police officers tried to disperse the demonstration, and arrest demonstrators, scuffles broke out. Police officers used tear gas against a group of around 10 people who tried to intervene during an arrest around midnight. Around 70 people were arrested at Schadowstrasse. One officer was slightly injured to the arm.	0	1699385316	23736	3	100.0	100	
125	2023-10-26	2023	10	26	Thu	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Last Generation (Germany)	6	Police Forces of Germany (2021-)		1	16		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Berliner Zeitung	National		Environment	Anthropocene	Last Generation	between 4 and 6 members of Last Generation blocked the road on Hohenzollerndamm, at the corner of Rudolstadter, in Berlin - Charlottenburg-Wilmersdorf to call for climate protection. Police forces intervened to clear the blockade.	On 26 October 2023, between 4 and 6 members of Last Generation blocked the road on Hohenzollerndamm, at the corner of Rudolstadter, in Berlin - Charlottenburg-Wilmersdorf to call for climate protection. Police forces intervened to clear the blockade.	0	1698774968	5204	1	5.0	5	
126	2023-10-25	2023	10	25	Wed	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Ukrainian Group (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Berliner Zeitung	National		War / Peace	International	 Solidarity with Ukraine	at the call of Vitsche (an association of young Ukrainians in Germany), around 150 people demonstrated in front of the Russian House of Science and Culture in Berlin - Mitte for the closure of the Russian House and in solidarity with Ukraine. They denounced the place as a place of Russian propaganda.	On 25 October 2023, at the call of Vitsche (an association of young Ukrainians in Germany), around 150 people demonstrated in front of the Russian House of Science and Culture in Berlin - Mitte for the closure of the Russian House and in solidarity with Ukraine. They denounced the place as a place of Russian propaganda.	0	1698774968	23736	3	150.0	150	
127	2023-10-24	2023	10	24	Tue	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	Last Generation (Germany)	6			0	60		Berlin - Charlottenburg-Wilmersdorf	52.5079	13.2639	Berliner Morgenpost; Markische Allgemeine	Subnational-National		Environment	Anthropocene	Last Generation	50 to 60 Last Generation activists protested in Berlin - Charlottenburg-Wilmersdorf (Berlin) and blocked Stadtautobahn A100 towards Wedding at the height of Goerdeler Steg for climate reasons. 27 activists glued themselves onto the road, 3 onto a rental car. Police prevented protesters from also blocking the left lane.	On 24 October 2023, 50 to 60 Last Generation activists protested in Berlin - Charlottenburg-Wilmersdorf (Berlin) and blocked Stadtautobahn A100 towards Wedding at the height of Goerdeler Steg for climate reasons. 27 activists glued themselves onto the road, 3 onto a rental car. Police prevented protesters from also blocking the left lane.	0	1698774968	5204	2	55.0	55	
128	2023-10-23	2023	10	23	Mon	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Last Generation (Germany)	6	Police Forces of Germany (2021-)		1	16		Berlin	52.5244	13.4105	Sudwest Presse	National		Environment	Anthropocene	Last Generation	about 40 Last Generation activists protested in 7 locations in Berlin (Berlin) and glued themselves onto the road to show their dissatisfaction with Chancellor Olaf Scholz (SPD) and for climate reasons. Three of these protests occurred on Stadtautobahn A100. The police dispersed the protest and removed the blockades.	On 23 October 2023, about 40 Last Generation activists protested in 7 locations in Berlin (Berlin) and glued themselves onto the road to show their dissatisfaction with Chancellor Olaf Scholz (SPD) and for climate reasons. Three of these protests occurred on Stadtautobahn A100. The police dispersed the protest and removed the blockades.	0	1698774968	12063	1	40.0	40	
129	2023-10-22	2023	10	22	Sun	Demonstrations	Protests	Peaceful protest	Protesters (Germany)	SPD: Social Democratic Party of Germany; The Greens (Germany); FDP: Free Democratic Party; CDU: Christian Democratic Union of Germany; Government of Germany (2021-); DGB: German Trade Union Confederation; Catholic Christian Group (Germany); Evangelical Christian Group (Germany); Labor Group (Germany); The Left (Germany); Jewish Group (Germany); Protesters (Israel); Government of Israel (2022-); Muslim Group (Germany)	6			0	60		Berlin - Mitte	52.5177	13.4024	Mitteldeutschen Zeitung; Presseportal; Rheinische Post	National		War / Peace	International	 Solidarity with Israel	25,000 (according to the organizers) or 10,000 (according to police) people, including Israeli ambassador, political representatives such as the German President, SPD leader, CDU Secretary General, FDP Secretary General , The Greens Leader and The Left Leader, as well as Berlin's Governing Mayor (CDU), participated in a pro-Israel protest at Brandenburger Tor in Berlin - Mitte (Berlin), organized by a broad civil society alliance, including among others, all democratic parties of the Bundestag, DGB and 'Arbeitgeberverband' (Employer's Association), 'Zentralrat der Juden' (Central Council of Jews), the Evangelical and Catholic Churches and the Muslim organization Alhambra. The protesters showed their solidarity with Israel, called for better protection of Jewish life in Germany, and demanded an end of the violence against Jews.	On 22 October 2023, 25,000 (according to the organizers) or 10,000 (according to police) people, including Israeli ambassador, political representatives such as the German President, SPD leader, CDU Secretary General, FDP Secretary General , The Greens Leader and The Left Leader, as well as Berlin's Governing Mayor (CDU), participated in a pro-Israel protest at Brandenburger Tor in Berlin - Mitte (Berlin), organized by a broad civil society alliance, including among others, all democratic parties of the Bundestag, DGB and 'Arbeitgeberverband' (Employer's Association), 'Zentralrat der Juden' (Central Council of Jews), the Evangelical and Catholic Churches and the Muslim organization Alhambra. The protesters showed their solidarity with Israel, called for better protection of Jewish life in Germany, and demanded an end of the violence against Jews.	0	1698774967	23736	1	17.5	17.5	
130	2023-10-22	2023	10	22	Sun	Demonstrations	Protests	Protest with intervention	Protesters (Germany)	Hizb ut-Tahrir	6	Police Forces of Germany (2021-)		1	16		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		War / Peace	International	 Solidarity with Palastine	in the evening, about 800 (according to police) or more than 1,000 (according to people on site) people, including Ahmad Tamim, a relevant representative of the 'Generation Islam' (an initiative that is part of the Islamist organization 'Hizb ut-Tahrir' which advocates the rule of a comprehensive caliphate based on the traditional Islamic legal principles of Sharia law) participated in a pro-Palestine protest on Alexanderplatz in Berlin - Mitte (Berlin) under the title 'Near-East-Conflict' to show solidarity with Palestine. In addition to 232 custodial interdictions, 175 administrative offenses and 25 criminal charges were filed for suspected rewarding and approval of criminal acts, suspected incitement to hatred and resistance to law enforcement officers. Two police officers were injured.	On 22 October 2023, in the evening, about 800 (according to police) or more than 1,000 (according to people on site) people, including Ahmad Tamim, a relevant representative of the 'Generation Islam' (an initiative that is part of the Islamist organization 'Hizb ut-Tahrir' which advocates the rule of a comprehensive caliphate based on the traditional Islamic legal principles of Sharia law) participated in a pro-Palestine protest on Alexanderplatz in Berlin - Mitte (Berlin) under the title 'Near-East-Conflict' to show solidarity with Palestine. In addition to 232 custodial interdictions, 175 administrative offenses and 25 criminal charges were filed for suspected rewarding and approval of criminal acts, suspected incitement to hatred and resistance to law enforcement officers. Two police officers were injured.	0	1698774968	23736	5	900.0	900	
131	2023-10-22	2023	10	22	Sun	Demonstrations	Riots	Violent demonstration	Rioters (Germany)		5	Police Forces of Germany (2021-)		1	15		Berlin - Mitte	52.5177	13.4024	Der Tagesspiegel	Subnational		War / Peace	International	 Solidarity with Palastine	in the afternoon, about 300 people joined a prohibited pro-Palestine demonstration at Potsdamer Platz in Berlin - Mitte under the title 'Peace in the Near East' which was then dispersed by the police who established the identity of numerous participants and charged a number of misdemeanors. During the dispersal, participants resisted and police officers were physically attacked which resulted in several criminal charges and the temporary arrest of about 100 people.	On 22 October 2023, in the afternoon, about 300 people joined a prohibited pro-Palestine demonstration at Potsdamer Platz in Berlin - Mitte under the title 'Peace in the Near East' which was then dispersed by the police who established the identity of numerous participants and charged a number of misdemeanors. During the dispersal, participants resisted and police officers were physically attacked which resulted in several criminal charges and the temporary arrest of about 100 people.	0	1698774968	23736	4	300.0	300	
