event_id,event_date,year,month_day,weekday,disorder_type,event_type,sub_event_type,actor1,assoc_actor_1,inter1,actor2,assoc_actor_2,inter2,interaction,civilian_targeting,admin2,location,latitude,longitude,source,source_scale,label,category,class,notes11,notes,fatalities,timestamp,population_1km,population_2km,population_5km,population_best,crowd_size_class,crowd_size_cat,crowd_size,crowd_size_w_n,with_vehicles,?
DEU14731,2023-02-15 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Greenpeace,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Morgenpost,Subnational,,environment,humboldforum/local/climate?,"a low double-digit number of activists of Greenpeace demonstrated in front of the Humboldt-Forum in Berlin - Mitte (Berlin, Berlin), projecting a slogan onto the building calling for a treaty for the high-seas.","On 15 February 2023, a low double-digit number of activists of Greenpeace demonstrated in front of the Humboldt-Forum in Berlin - Mitte (Berlin, Berlin), projecting a slogan onto the building calling for a treaty for the high-seas.",0,1680633887,23736,43046,138680,23736,3,,150,150,,
DEU14734,2023-02-15 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),The Left (Germany),6,,,0,60,,Berlin,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,Der Tagesspiegel,Subnational,,housing,policeviolence/local/human_rights,"around 200 people, some of which affiliated with The Left such as politician Ferat Kocak, protested in front of the newly opened police station at Kottbusser Tor in Berlin - Friedrichshain-Kreuzberg (Berlin, Berlin) against its construction and to demand more checks on police violence.","On 15 February 2023, around 200 people, some of which affiliated with The Left such as politician Ferat Kocak, protested in front of the newly opened police station at Kottbusser Tor in Berlin - Friedrichshain-Kreuzberg (Berlin, Berlin) against its construction and to demand more checks on police violence.",0,1680633887,11620,45734,127378,11620,3,,200,200,,
DEU14730,2023-02-15 00:00:00,2023,2,,Demonstrations,Protests,Protest with intervention,Protesters (Germany),Last Generation (Germany),6,Police Forces of Germany (2021-),,1,16,,Berlin,Berlin - Mitte,52.5177,13.4024,Der Tagesspiegel,Subnational,,environment,climate,"12 ALG activists blocked the Muhlendammbrucke bridge in Berlin - Mitte (Berlin, Berlin), gluing themselves to the tarmac, and spilling concrete over it to call for more climate action. The participants were removed from the street by the police.","On 15 February 2023, 12 ALG activists blocked the Muhlendammbrucke bridge in Berlin - Mitte (Berlin, Berlin), gluing themselves to the tarmac, and spilling concrete over it to call for more climate action. The participants were removed from the street by the police.",0,1690902462,23736,43046,138680,23736,1,,12,12,,
DEU14711,2023-02-14 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),The Greens (Germany); Women (Germany); Government of Germany (2021-); OBR: One Billion Rising,6,,,0,60,,Berlin,Berlin,52.5244,13.4105,Der Tagesspiegel; Mitteldeutschen Zeitung,Subnational-National,,human_rights,women/human_rights,"around 2,500 people, including the Federal Minister for Women (The Greens) and women, demonstrated in Berlin against violence against women and girls. They gathered for a dance and called the event 'One Billion Rising'.","On 14 February 2023, around 2,500 people, including the Federal Minister for Women (The Greens) and women, demonstrated in Berlin against violence against women and girls. They gathered for a dance and called the event 'One Billion Rising'.",0,1677000702,12063,36936,140673,12063,7,,"2,500","2,500",,
DEU14673,2023-02-10 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),JA: Young Alternative for Germany,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,APABIZ,New media,,,war_peace,"at the call of JA, around 60 people gathered in front the Brandenburger Tor in Berlin - Mitte (Berlin, Berlin) to protest against deliveries of tanks to Ukraine. The national chairman of the JA Hannes Gnauck was present.","On 10 February 2023, at the call of JA, around 60 people gathered in front the Brandenburger Tor in Berlin - Mitte (Berlin, Berlin) to protest against deliveries of tanks to Ukraine. The national chairman of the JA Hannes Gnauck was present.",0,1677000702,23736,43046,138680,23736,2,,60,60,,
DEU14622,2023-02-10 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Last Generation (Germany); BUND: German Federation for the Environment and Nature Conservation; FFF: Fridays for Future; Students (Germany); XR: Extinction Rebellion,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Morgenpost; Markische Allgemeine,Subnational-National,,environment,climate,"around 1,000 activists affiliated with FFF, BUND, ALG, and Extinction Rebellion protested in Berlin - Mitte (Berlin, Berlin), to demand climate action. The protests took place ahead of the upcoming re-election of the senate in Berlin.","On 10 February 2023, around 1,000 activists affiliated with FFF, BUND, ALG, and Extinction Rebellion protested in Berlin - Mitte (Berlin, Berlin), to demand climate action. The protests took place ahead of the upcoming re-election of the senate in Berlin.",0,1690902462,23736,43046,138680,23736,6,,"1,000","1,000",,
DEU14674,2023-02-10 00:00:00,2023,2,,Demonstrations,Protests,Protest with intervention,Protesters (Germany),Last Generation (Germany),6,Police Forces of Germany (2021-),,1,16,,Berlin,Berlin - Mitte,52.5177,13.4024,Suddeutsche Zeitung,National,,environment,climate,"three ALG activists blocked the Invalidenstrasse in Berlin - Mitte (Berlin, Berlin), gluing themselves to the tarmac, to call for more climate action. The participants were removed from the street by the police.","On 10 February 2023, three ALG activists blocked the Invalidenstrasse in Berlin - Mitte (Berlin, Berlin), gluing themselves to the tarmac, to call for more climate action. The participants were removed from the street by the police.",0,1690902462,23736,43046,138680,23736,1,,3,3,,
DEU14627,2023-02-09 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Ver.di: United Services Union; Labor Group (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Berliner Morgenpost,Subnational,,economy,verdi/economy,"hundreds of employees protested at the call of Ver.di at the Abgeordnetenhaus in Berlin - Mitte (Berlin, Berlin), to demand higher wages amid inflation.","On 9 February 2023, hundreds of employees protested at the call of Ver.di at the Abgeordnetenhaus in Berlin - Mitte (Berlin, Berlin), to demand higher wages amid inflation.",0,1676396765,23736,43046,138680,23736,5,,600,600,,
DEU14658,2023-02-08 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Health Workers (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Presseportal,National,,economy,work/economy,"protesters working in the medical sector, including dental and medical assistants, protested at Brandenburger Tor in Berlin - Mitte (Berlin, Berlin), to demand higher salaries and better working conditions.","On 8 February 2023, protesters working in the medical sector, including dental and medical assistants, protested at Brandenburger Tor in Berlin - Mitte (Berlin, Berlin), to demand higher salaries and better working conditions.",0,1676396765,23736,43046,138680,23736,0,,200,,,
DEU14774,2023-02-07 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Labor Group (Germany); GEW: German Education Union; Teachers (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Der Tagesspiegel,Subnational,,economy,work/economy/education,"at the call of Gewerkschaft Erziehung und Wissenschaft (GEW), around 4,000 employees of the educational sector protested in front of the Rotes Rathaus in Berlin - Mitte (Berlin, Berlin), to demand smaller amounts of students per classroom and better working conditions.","On 7 February 2023, at the call of Gewerkschaft Erziehung und Wissenschaft (GEW), around 4,000 employees of the educational sector protested in front of the Rotes Rathaus in Berlin - Mitte (Berlin, Berlin), to demand smaller amounts of students per classroom and better working conditions.",0,1677000702,23736,43046,138680,23736,7,,"4,000","4,000",,
DEU14603,2023-02-06 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Ver.di: United Services Union; Labor Group (Germany),6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Der Tagesspiegel; Die Tageszeitung,Subnational-National,,economy,pay/economy,"at the call of Ver.di, around 2,000 (according to organizers) people, mostly postal workers, demonstrated in front of Ver.di's headquarters in Berlin - Mitte to call for better pay amid inflation.","On 6 February 2023, at the call of Ver.di, around 2,000 (according to organizers) people, mostly postal workers, demonstrated in front of Ver.di's headquarters in Berlin - Mitte to call for better pay amid inflation.",0,1676396765,23736,43046,138680,23736,6,,"2,000","2,000",,
DEU14588,2023-02-06 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),Last Generation (Germany),6,,,0,60,,Berlin,Berlin - Charlottenburg-Wilmersdorf,52.5079,13.2639,Der Tagesspiegel,Subnational,,environment,climate,members of ALG demonstrated in Berlin - Charlottenburg-Wilmersdorf to call for climate protection.,"On 6 February 2023, members of ALG demonstrated in Berlin - Charlottenburg-Wilmersdorf to call for climate protection.",0,1690902462,5204,47722,197160,5204,0,,200,,,
DEU14609,2023-02-05 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Mitte,52.5177,13.4024,Der Tagesspiegel,Subnational,,environment,traffic/climate,"at the call of CC - Changing Cities, around 180 cyclists demonstrated across Berlin, before reaching Brandenburg Gate in Berlin - Mitte, for a shift in traffic and transport policies. They called for more and better bicycle paths.","On 5 February 2023, at the call of CC - Changing Cities, around 180 cyclists demonstrated across Berlin, before reaching Brandenburg Gate in Berlin - Mitte, for a shift in traffic and transport policies. They called for more and better bicycle paths.",0,1676396765,23736,43046,138680,23736,3,,180,180,cycles,
DEU14607,2023-02-04 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Friedrichshain-Kreuzberg,52.501,13.4403,Der Tagesspiegel; Mitteldeutschen Zeitung,Subnational-National,,housing,housing/local,"at the call of DWCE - Expropriate German Housing and supporters, around 300 people demonstrated in Berlin - Friedrichshain-Kreuzberg against real estate speculation, high rents, and housing policy in general. They called for the implementation of a referendum, through which a majority of Berlin residents had spoken out in favor of the socialization of large housing corporations in the fall of 2021.","On 4 February 2023, at the call of DWCE - Expropriate German Housing and supporters, around 300 people demonstrated in Berlin - Friedrichshain-Kreuzberg against real estate speculation, high rents, and housing policy in general. They called for the implementation of a referendum, through which a majority of Berlin residents had spoken out in favor of the socialization of large housing corporations in the fall of 2021.",0,1676396765,11620,45734,127378,11620,4,,300,300,,
DEU14537,2023-02-03 00:00:00,2023,2,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),FFF: Fridays for Future; Students (Germany),6,,,0,60,,Berlin,Berlin - Neukolln,52.481,13.4354,Der Tagesspiegel,Subnational,,environment,climate,"around 40 people affiliated with several environmental associations, including FFF and the A100 citizens' initiative, gathered on the Hatun Surucu Bridge in Berlin - Neukolln (Berlin, Berlin) to protest against the nationwide expansion of the highway network, and notably the A100 highway, and demand climate action.","On 3 February 2023, around 40 people affiliated with several environmental associations, including FFF and the A100 citizens' initiative, gathered on the Hatun Surucu Bridge in Berlin - Neukolln (Berlin, Berlin) to protest against the nationwide expansion of the highway network, and notably the A100 highway, and demand climate action.",0,1680633881,13698,46672,192613,13698,1,,40,40,,
DEU14573,2023-01-31 00:00:00,2023,1,,Demonstrations,Protests,Peaceful protest,Protesters (Germany),,6,,,0,60,,Berlin,Berlin - Pankow,52.566,13.4031,Indymedia (Germany),Other,,war_peace,war_peace,"people protested in Berlin - Pankow (Berlin, Berlin) to support the delivery of weapons to the Ukrainian army. The protesters dressed up as soldiers and pretended to look for conscripts, thereby aiming to draw attention to what they perceived as hypocrisy by those that called for support without fighting themselves.","On 31 January 2023, people protested in Berlin - Pankow (Berlin, Berlin) to support the delivery of weapons to the Ukrainian army. The protesters dressed up as soldiers and pretended to look for conscripts, thereby aiming to draw attention to what they perceived as hypocrisy by those that called for support without fighting themselves.",0,1680633880,12788,67068,246971,12788,0,,200,,,
